PeriodStart,VolOfVol
2015-02-09 08:30:00,0.0009378610717480796
2015-02-10 08:30:00,0.0005851017285899413
2015-02-11 08:30:00,0.0007664650765634849
2015-02-12 08:30:00,0.0006037808491386464
2015-02-13 08:30:00,0.0006914173119607765
2015-02-17 08:30:00,0.0005231723522707
2015-02-18 08:30:00,0.00048379089415109995
2015-02-20 08:30:00,0.0007558715451993
2015-02-24 08:30:00,0.0007104122196966
2015-02-25 08:30:00,0.0009123700030811
2015-02-26 08:30:00,0.0011480705718316
2015-02-27 08:30:00,0.0009890401182504
2015-03-02 08:30:00,0.0003843753515795
2015-03-03 08:30:00,0.0010049482895564
2015-03-05 08:30:00,0.0006008540957731
2015-03-06 08:30:00,0.0011192725977105
2015-03-09 08:30:00,0.0005583032716883663
2015-03-10 08:30:00,0.0008137821185696182
2015-03-11 08:30:00,0.0008085102795017836
2015-03-12 08:30:00,0.0005734201746128331
2015-03-13 08:30:00,0.0009774539571863
2015-03-16 08:30:00,0.0004559804097172936
2015-03-17 08:30:00,0.00042593961450059994
2015-03-18 08:30:00,0.001281775371687
2015-03-19 08:30:00,0.0006959532673781
2015-03-20 08:30:00,0.0006926380938383
2015-03-23 08:30:00,0.0005403320051633
2015-03-24 08:30:00,0.0006302898036439
2015-03-25 08:30:00,0.0010598506736411
2015-03-26 08:30:00,0.0015666757056003
2015-03-27 08:30:00,0.0007216206046924
2015-03-30 08:30:00,0.0003753678238643
2015-03-31 08:30:00,0.0005670957444066
2015-04-01 08:30:00,0.0010983416272129
2015-04-06 08:30:00,0.0005202295595921
2015-04-07 08:30:00,0.00040850604832580006
2015-04-08 08:30:00,0.0007780042430369
2015-04-09 08:30:00,0.0005984894632831
2015-04-10 08:30:00,0.00047986226295134636
2015-04-13 08:30:00,0.000998845505914511
2015-04-14 08:30:00,0.0008128314099082
2015-04-15 08:30:00,0.0005981547371368
2015-04-16 08:30:00,0.0005216337296842
2015-04-17 08:30:00,0.0008774476124358
2015-04-20 08:30:00,0.0006485733609989
2015-04-21 08:30:00,0.0006475680522783
2015-04-22 08:30:00,0.0005203912356244
2015-04-23 08:30:00,0.0006229717623317
2015-04-24 08:30:00,0.0004638039568242
2015-04-27 08:30:00,0.0008704911738855
2015-04-28 08:30:00,0.0013299264798241
2015-04-29 08:30:00,0.0013539950710058
2015-04-30 08:30:00,0.0012832386099525
2015-05-01 08:30:00,0.0007677225794577
2015-05-04 08:30:00,0.00043371608509229997
2015-05-05 08:30:00,0.0011686648036266
2015-05-06 08:30:00,0.0015553866431642
2015-05-07 08:30:00,0.0011802547824402
2015-05-08 08:30:00,0.0004559713408932
2015-05-11 08:30:00,0.0008620846922773001
2015-05-12 08:30:00,0.0008965300139929333
2015-05-13 08:30:00,0.0012130875750375
2015-05-14 08:30:00,0.0006051203428748
2015-05-15 08:30:00,0.0004181435397492
2015-05-18 08:30:00,0.00045654208406545034
2015-05-19 08:30:00,0.0009264849742698
2015-05-20 08:30:00,0.0006180715928928
2015-05-21 08:30:00,0.000444585021034
2015-05-22 08:30:00,0.0006611051237179
2015-05-26 08:30:00,0.0008475149609949
2015-05-27 08:30:00,0.0005930061597406
2015-05-28 08:30:00,0.0008505158334355
2015-05-29 08:30:00,0.0008643237375564
2015-06-01 08:30:00,0.0007501610292244001
2015-06-02 08:30:00,0.0005340968056967463
2015-06-03 08:30:00,0.00046986861624981867
2015-06-04 08:30:00,0.0008244134235873646
2015-06-05 08:30:00,0.000849512345443
2015-06-08 08:30:00,0.00042137445457982053
2015-06-09 08:30:00,0.0007071866995789
2015-06-10 08:30:00,0.0005077099136717401
2015-06-11 08:30:00,0.000713126194966709
2015-06-12 08:30:00,0.0006842281980012709
2015-06-15 08:30:00,0.0008608504466595119
2015-06-16 08:30:00,0.00047326132365549996
2015-06-17 08:30:00,0.0008244370254152001
2015-06-19 08:30:00,0.00041559236938960007
2015-06-22 08:30:00,0.0005396069665771
2015-06-23 08:30:00,0.0005652146331575
2015-06-24 08:30:00,0.000599689856393
2015-06-25 08:30:00,0.0009732725044186
2015-06-26 08:30:00,0.0007448316839056
2015-06-29 08:30:00,0.0016869772077392
2015-06-30 08:30:00,0.0032400291882775
2015-07-01 08:30:00,0.0016901995122103
2015-07-02 08:30:00,0.0016761213527322
2015-07-06 08:30:00,0.001595841069662
2015-07-07 08:30:00,0.003285195756835
2015-07-08 08:30:00,0.0029301639047586
2015-07-09 08:30:00,0.0015893729279987997
2015-07-10 08:30:00,0.0014576820674943
2015-07-13 08:30:00,0.0009928464076816
2015-07-14 08:30:00,0.00080341195057
2015-07-15 08:30:00,0.001282919028341
2015-07-16 08:30:00,0.0006836159362995605
2015-07-20 08:30:00,0.0007394132442679
2015-07-21 08:30:00,0.0010082582707541155
2015-07-22 08:30:00,0.0006877796690294
2015-07-23 08:30:00,0.0012800397857571
2015-07-24 08:30:00,0.0011418271600481
2015-07-27 08:30:00,0.0015003266595255
2015-07-28 08:30:00,0.0012823999790595
2015-07-29 08:30:00,0.0007546722841221002
2015-07-30 08:30:00,0.0008679472102869
2015-07-31 08:30:00,0.0009235916705049
2015-08-03 08:30:00,0.0008942886347624001
2015-08-04 08:30:00,0.0008740236318198
2015-08-06 08:30:00,0.0011842384678992155
2015-08-07 08:30:00,0.0010758565934280797
2015-08-10 08:30:00,0.0003640200968012243
2015-08-11 08:30:00,0.0009124241428263671
2015-08-12 08:30:00,0.0019109313741811121
2015-08-13 08:30:00,0.0009504945478795235
2015-08-14 08:30:00,0.0005547503038930361
2015-08-17 08:30:00,0.0008147282440819245
2015-08-18 08:30:00,0.0005287786180952
2015-08-19 08:30:00,0.0011665707901011
2015-08-20 08:30:00,0.0013823646761439
2015-08-21 08:30:00,0.0042351918909951
2015-08-24 08:30:00,0.0319201167864936
2015-08-25 08:30:00,0.0086935424585396
2015-08-26 08:30:00,0.0078797092543841
2015-08-27 08:30:00,0.0057249437980241
2015-08-28 08:30:00,0.0030581601403546
2015-08-31 08:30:00,0.0016269547510067
2015-09-01 08:30:00,0.0027812315618861
2015-09-02 08:30:00,0.0022339331325346
2015-09-03 08:30:00,0.0038440256426396
2015-09-04 08:30:00,0.0020692963109188
2015-09-08 08:30:00,0.0010978351740497244
2015-09-09 08:30:00,0.0025371064089114983
2015-09-10 08:30:00,0.002315233857954375
2015-09-11 08:30:00,0.0011474728092671996
2015-09-14 08:30:00,0.0010198962559419518
2015-09-15 08:30:00,0.0009482158764232543
2015-09-16 08:30:00,0.0015647674630527
2015-09-17 08:30:00,0.0056286814675873
2015-09-18 08:30:00,0.0022425926971565
2015-09-21 08:30:00,0.002120548817339
2015-09-22 08:30:00,0.0020536153961064
2015-09-23 08:30:00,0.0018136961268547
2015-09-24 08:30:00,0.0020063333568475
2015-09-25 08:30:00,0.0018131071083478595
2015-09-28 08:30:00,0.0015117657413457033
2015-09-29 08:30:00,0.0023841684010755494
2015-09-30 08:30:00,0.0009891307155313889
2015-10-01 08:30:00,0.001141930456011103
2015-10-02 08:30:00,0.0010933883166112524
2015-10-05 08:30:00,0.0007201944648259354
2015-10-06 08:30:00,0.0011048016932755644
2015-10-07 08:30:00,0.0011458156912026005
2015-10-08 08:30:00,0.0011242851627534592
2015-10-09 08:30:00,0.0014110982450170999
2015-10-12 08:30:00,0.000955402999113113
2015-10-13 08:30:00,0.0013685861810776442
2015-10-14 08:30:00,0.0018523950247884297
2015-10-15 08:30:00,0.0013454385703014118
2015-10-16 08:30:00,0.001153384118444553
2015-10-19 08:30:00,0.0014360004142256913
2015-10-20 08:30:00,0.0013598885902522
2015-10-21 08:30:00,0.001924180279147363
2015-10-22 08:30:00,0.0012825895599388537
2015-10-23 08:30:00,0.001343477125342414
2015-10-26 08:30:00,0.0008404419175869
2015-10-27 08:30:00,0.0009226350453852914
2015-10-28 08:30:00,0.0018067766744945888
2015-10-29 08:30:00,0.0009703653497331116
2015-10-30 08:30:00,0.000719935032086698
2015-11-02 08:30:00,0.0008231465085923
2015-11-03 08:30:00,0.0007264580401147517
2015-11-04 08:30:00,0.0011291067874749999
2015-11-05 08:30:00,0.0011271616670765494
2015-11-06 08:30:00,0.0014531476869923
2015-11-09 08:30:00,0.0010280008655136513
2015-11-10 08:30:00,0.0007584856810994484
2015-11-11 08:30:00,0.0008439555772857656
2015-11-12 08:30:00,0.001242286552499136
2015-11-13 08:30:00,0.0021249856347004756
2015-11-16 08:30:00,0.001855869910957126
2015-11-17 08:30:00,0.0020015213202126
2015-11-18 08:30:00,0.0013431404590207
2015-11-19 08:30:00,0.0012064863199363
2015-11-20 08:30:00,0.000757618133655
2015-11-23 08:30:00,0.0007083843713775
2015-11-24 08:30:00,0.0009838025664336
2015-11-25 08:30:00,0.0005291017655384
2015-11-27 08:30:00,0.0002643197431736
2015-11-30 08:30:00,0.0007122383003641
2015-12-01 08:30:00,0.0007252014071609
2015-12-02 08:30:00,0.0012530217465034
2015-12-03 08:30:00,0.0023168667966492
2015-12-04 08:30:00,0.0016657230009489
2015-12-07 08:30:00,0.0018275578039283
2015-12-08 08:30:00,0.0022469416067823
2015-12-09 08:30:00,0.0030181126762243
2015-12-10 08:30:00,0.0016660096672188231
2015-12-11 08:30:00,0.0026438145756121994
2015-12-14 08:30:00,0.004162929268553003
2015-12-15 08:30:00,0.001654294157405
2015-12-16 08:30:00,0.0022275508923697
2015-12-17 08:30:00,0.0019308159002865
2015-12-18 08:30:00,0.0020492667533656
2015-12-21 08:30:00,0.0013824987788699
2015-12-22 08:30:00,0.000882289537026
2015-12-23 08:30:00,0.0008650176321052
2015-12-24 08:30:00,0.0002222964163681
2015-12-28 08:30:00,0.0009102444704444
2015-12-29 08:30:00,0.000746043506392
2015-12-31 08:30:00,0.0006812720724845
2016-01-04 08:30:00,0.0017099096499478
2016-01-05 08:30:00,0.0015736228903766
2016-01-06 08:30:00,0.0017064502483615
2016-01-07 08:30:00,0.003059492216569
2016-01-08 08:30:00,0.0023040290921446
2016-01-11 08:30:00,0.0046758820685626
2016-01-12 08:30:00,0.003269188465435701
2016-01-13 08:30:00,0.0036406143287133217
2016-01-14 08:30:00,0.004246325105296874
2016-01-15 08:30:00,0.004361734692997072
2016-01-19 08:30:00,0.002937361035573518
2016-01-20 08:30:00,0.0036109921803791
2016-01-21 08:30:00,0.0037088083863992
2016-01-22 08:30:00,0.000775307592647
2016-01-25 08:30:00,0.0010327807697076
2016-01-26 08:30:00,0.0009948651080826
2016-01-27 08:30:00,0.0020166656470356
2016-01-28 08:30:00,0.0017956757595587
2016-01-29 08:30:00,0.0006270264543765
2016-02-01 08:30:00,0.0009042153364593
2016-02-02 08:30:00,0.0009106681845442044
2016-02-03 08:30:00,0.002958569878775751
2016-02-04 08:30:00,0.0015503807677469674
2016-02-05 08:30:00,0.001107237719634735
2016-02-08 08:30:00,0.0014375025682220198
2016-02-09 08:30:00,0.002016519113770789
2016-02-10 08:30:00,0.0011092797664869225
2016-02-11 08:30:00,0.001878704505495443
2016-02-12 08:30:00,0.0006522189866706271
2016-02-16 08:30:00,0.00044851031651902003
2016-02-17 08:30:00,0.0003775682215145
2016-02-18 08:30:00,0.0006452194512689
2016-02-19 08:30:00,0.0006924280779046
2016-02-22 08:30:00,0.00038604660383387187
2016-02-23 08:30:00,0.000744218636321285
2016-02-24 08:30:00,0.000880425956664161
2016-02-25 08:30:00,0.0006359073414782977
2016-02-26 08:30:00,0.0008764914615386216
2016-02-29 08:30:00,0.0007998051472614147
2016-03-01 08:30:00,0.000598256811991173
2016-03-02 08:30:00,0.001111469854305936
2016-03-03 08:30:00,0.0009392988731773515
2016-03-04 08:30:00,0.0010182546412642718
2016-03-07 08:30:00,0.0011207756025120694
2016-03-08 08:30:00,0.0010315521371822766
2016-03-09 08:30:00,0.0008913059665015135
2016-03-10 08:30:00,0.0021017870541339256
2016-03-11 08:30:00,0.000580455378372293
2016-03-14 08:30:00,0.0005680971392455895
2016-03-15 08:30:00,0.0005964316393102911
2016-03-16 08:30:00,0.0012284558475967
2016-03-17 08:30:00,0.0006895885967028
2016-03-18 08:30:00,0.0007323780514017
2016-03-21 08:30:00,0.0005001919556419
2016-03-22 08:30:00,0.0007210782020972
2016-03-23 08:30:00,0.0008824541030373
2016-03-24 08:30:00,0.0008432347256675
2016-03-28 08:30:00,0.0008257266951788
2016-03-29 08:30:00,0.0008336942708954
2016-03-30 08:30:00,0.0008523833330849
2016-03-31 08:30:00,0.0007725501972977
2016-04-01 08:30:00,0.0009921380103785
2016-04-04 08:30:00,0.0008290562169673001
2016-04-05 08:30:00,0.0012382298304476
2016-04-06 08:30:00,0.0010640184129628
2016-04-07 08:30:00,0.0017310573196988
2016-04-08 08:30:00,0.0015439989642782
2016-04-11 08:30:00,0.001263165333711
2016-04-12 08:30:00,0.0014474908546787204
2016-04-13 08:30:00,0.0007879941730560215
2016-04-14 08:30:00,0.0008708470984175335
2016-04-15 08:30:00,0.0005546465531045654
2016-04-18 08:30:00,0.0008942548150008341
2016-04-19 08:30:00,0.0012541733868567174
2016-04-20 08:30:00,0.0008509321880706
2016-04-21 08:30:00,0.0009760184463606
2016-04-22 08:30:00,0.0008007709274358
2016-04-25 08:30:00,0.0007282191638244
2016-04-26 08:30:00,0.0005526933401351
2016-04-27 08:30:00,0.0008781457912913
2016-04-28 08:30:00,0.0012716104715174
2016-04-29 08:30:00,0.0024906282118284
2016-05-02 08:30:00,0.001263225945693
2016-05-03 08:30:00,0.0015236206157599
2016-05-04 08:30:00,0.0011275120662344
2016-05-05 08:30:00,0.0011084202155075
2016-05-06 08:30:00,0.0012262984168977
2016-05-09 08:30:00,0.0007264086499390338
2016-05-10 08:30:00,0.000485225149225287
2016-05-11 08:30:00,0.0011530929273929763
2016-05-12 08:30:00,0.001568174418245824
2016-05-13 08:30:00,0.0012392527696080606
2016-05-16 08:30:00,0.000576750129470332
