,date,ATR,,
269,4/30/20,11.274614285714264,,
270,5/1/20,10.713828571428568,,
271,5/4/20,6.997142857142843,,
272,5/5/20,7.069285714285708,,
273,5/6/20,6.900714285714279,,
274,5/7/20,6.735714285714258,,
275,5/8/20,8.609285714285692,,
276,5/11/20,8.433571428571424,,
277,5/12/20,9.224285714,,
278,5/13/20,9.679285714285738,,
279,5/14/20,14.688571428571429,,
280,5/15/20,6.775714285714303,,
281,5/18/20,9.262857143,,
282,5/19/20,8.899285714285696,,
283,5/20/20,9.907142857142857,,
284,5/21/20,9.156728571428582,,
285,5/22/20,6.620714286,,
286,5/26/20,11.525714285714278,,
287,5/27/20,12.138571428571415,,
288,5/28/20,13.822857142857114,,
289,5/29/20,11.836428571428542,,
290,6/1/20,11.564285714285692,,
291,6/2/20,11.90357142857142,,
292,6/3/20,14.724285714285742,,
293,6/4/20,12.843571428571432,,
294,6/5/20,18.528571428571404,,
295,6/8/20,18.748571428571456,,
296,6/9/20,16.686328571428565,,
297,6/10/20,14.571171428571423,,
298,6/11/20,14.944285714285709,,
299,6/12/20,14.150714285714256,,
300,6/15/20,15.553571428571404,,
301,6/16/20,10.904285714285692,,
302,6/17/20,7.823571428571411,,
303,6/18/20,6.778571428571439,,
304,6/19/20,10.210714285714303,,
305,6/22/20,7.978571428571432,,
306,6/23/20,6.568514285714291,,
307,6/24/20,11.859999999999973,,
308,6/25/20,10.832142857142877,,
309,6/26/20,11.112857142857123,,
310,6/29/20,9.938571428571429,,
311,6/30/20,7.4549999999999965,,
312,7/1/20,4.932857142857135,,
313,7/2/20,7.222142857,,
314,7/6/20,8.370714285714294,,
315,7/7/20,8.337857142857123,,
316,7/8/20,7.192857142857158,,
317,7/9/20,8.659285714285735,,
318,7/10/20,8.342142857142855,,
319,7/13/20,12.45714285714284,,
320,7/14/20,10.414999999999992,,
321,7/15/20,10.541785714285735,,
322,7/16/20,7.996428571428554,,
323,7/17/20,7.747499999999994,,
324,7/20/20,8.963571428571425,,
325,7/21/20,9.235000000000005,,
326,7/22/20,8.439285714,,
327,7/23/20,8.486428571428585,,
328,7/24/20,4.956571428571449,,
329,7/27/20,4.629642857142893,,
330,7/28/20,4.432857142857118,,
331,7/29/20,5.081428571428591,,
332,7/30/20,5.432857142857175,,
333,7/31/20,5.570714286,,
334,8/3/20,5.897857142857142,,
335,8/4/20,5.899285714285712,,
336,8/5/20,7.263571428571412,,
337,8/6/20,8.665,,
338,8/7/20,8.361428571428563,,
339,8/10/20,8.590357142857126,,
340,8/11/20,10.20214285714288,,
341,8/12/20,9.395,,
342,8/13/20,8.259971428571419,,
343,8/14/20,6.574285714285728,,
344,8/17/20,6.024285714285692,,
345,8/18/20,6.117142857142876,,
346,8/19/20,5.719285714285726,,
347,8/20/20,4.912857142857137,,
348,8/21/20,4.150000000000026,,
349,8/24/20,6.350714285714288,,
350,8/25/20,6.748571428571414,,
351,8/26/20,9.517142857,,
352,8/27/20,10.534285714285696,,
353,8/28/20,10.265714285714315,,
354,8/31/20,9.606428571428584,,
355,9/1/20,10.147857142857122,,
356,9/2/20,14.661428571428573,,
357,9/3/20,15.41357142857144,,
358,9/4/20,14.343571428571412,,
359,9/8/20,13.671428571428567,,
360,9/9/20,10.127857142857124,,
361,9/10/20,13.664999999999967,,
362,9/11/20,14.127857142857149,,
363,9/14/20,9.477142857,,
364,9/15/20,8.310714285714292,,
365,9/16/20,8.826428571428588,,
366,9/17/20,10.308171428571436,,
367,9/18/20,13.644999999999971,,
368,9/21/20,17.575714285714263,,
369,9/22/20,12.182857142857118,,
370,9/23/20,14.114285714285684,,
371,9/24/20,14.365999999999987,,
372,9/25/20,12.182142857142862,,
373,9/28/20,6.266428571428569,,
374,9/29/20,6.088057142857123,,
375,9/30/20,8.094285714,,
376,10/1/20,7.470000000000011,,
377,10/2/20,7.918471428571446,,
378,10/5/20,8.392142857142842,,
379,10/6/20,11.092142857142877,,
380,10/7/20,9.756428571,,
381,10/8/20,10.865714285714306,,
382,10/9/20,12.948571428571457,,
383,10/12/20,18.138571428571414,,
384,10/13/20,14.692242857142867,,
385,10/14/20,12.782857142857154,,
386,10/15/20,9.445714285714274,,
387,10/16/20,9.461428571428566,,
388,10/19/20,10.355714285714262,,
389,10/20/20,6.981428571,,
390,10/21/20,8.134028571428606,,
391,10/22/20,6.5400000000000285,,
392,10/23/20,4.880000000000011,,
393,10/26/20,10.20857142857143,,
394,10/27/20,7.342857142857135,,
395,10/28/20,18.621900000000004,,
396,10/29/20,18.352142857142884,,
397,10/30/20,18.70928571428569,,
398,11/2/20,13.442857142857138,,
399,11/3/20,9.793571428571411,,
400,11/4/20,11.929285714285722,,
401,11/5/20,13.766428571428564,,
402,11/6/20,12.76999999999999,,
403,11/9/20,24.512857142857133,,
404,11/10/20,15.010714285714288,,
405,11/11/20,16.10285714285714,,
406,11/12/20,15.575342857142877,,
407,11/13/20,15.842857142857117,,
408,11/16/20,17.81428571428568,,
409,11/17/20,14.827142857142867,,
410,11/18/20,13.024999999999991,,
411,11/19/20,8.920000000000016,,
412,11/20/20,6.267142857142874,,
413,11/23/20,6.025714285714271,,
414,11/24/20,7.974285714285713,,
415,11/25/20,6.117857142857166,,
416,11/27/20,6.011428571428586,,
417,11/30/20,5.745714286,,
418,12/1/20,8.068571428571435,,
419,12/2/20,6.862857142857125,,
420,12/3/20,7.029285714285712,,
421,12/4/20,7.823571428571451,,
422,12/7/20,7.2064285714285745,,
423,12/8/20,7.853571428571399,,
424,12/9/20,7.919285714,,
425,12/10/20,5.409285714,,
426,12/11/20,4.672271428571447,,
427,12/14/20,5.807857142857131,,
428,12/15/20,4.489285714285679,,
429,12/16/20,4.438000000000025,,
430,12/17/20,4.8871428571428295,,
431,12/18/20,4.572142857142841,,
432,12/21/20,16.430000000000007,,
433,12/22/20,3.2544214285714594,,
434,12/23/20,2.881428571428582,,
435,12/24/20,2.417857142857128,,
436,12/28/20,4.199999999999968,,
437,12/29/20,5.597142857142854,,
438,12/30/20,4.209285714285735,,
439,12/31/20,5.536428571428583,,
440,1/4/21,10.641428571428564,,
441,1/5/21,4.654285714285704,,
442,1/6/21,8.227142857,,
443,1/7/21,9.030714285714255,,
444,1/8/21,10.188571428571432,,
445,1/11/21,8.628807142857122,,
446,1/12/21,7.644285714285721,,
447,1/13/21,7.389285714285718,,
448,1/14/21,6.798571428571413,,
449,1/15/21,5.558571428571424,,
450,1/19/21,4.847142857142875,,
451,1/20/21,8.355714285714308,,
452,1/21/21,7.487857142857133,,
453,1/22/21,6.305557142857168,,
454,1/25/21,7.367142857142856,,
455,1/26/21,5.777857142857163,,
456,1/27/21,9.633571428571432,,
457,1/28/21,6.840714286,,
458,1/29/21,11.815000000000015,,
459,2/1/21,8.808571428571403,,
460,2/2/21,5.725714285714296,,
461,2/3/21,5.628571428571413,,
462,2/4/21,6.756428571,,
464,2/8/21,8.904285714285711,,
465,2/9/21,8.798571428571409,,
466,2/10/21,10.209285714285684,,
467,2/11/21,9.102857143,,
468,2/12/21,9.451428571,,
469,2/16/21,9.866428571,,
470,2/18/21,7.033928571428553,,
471,2/19/21,5.293571428571413,,
472,2/22/21,4.571428571,,
473,2/23/21,10.111071428571432,,
474,2/24/21,7.005714285714317,,
475,2/25/21,11.22181428571426,,
476,2/26/21,11.56214285714283,,
477,3/1/21,6.366428571428563,,
478,3/2/21,5.4578571428571365,,
479,3/3/21,8.185714286,,
480,3/4/21,16.44142857142857,,
481,3/5/21,15.335714285714293,,
482,3/8/21,7.822142857142844,,
483,3/9/21,6.635000000000015,,
484,3/10/21,6.634942857142826,,
485,3/11/21,10.147142857142834,,
486,3/12/21,8.486428571,,
487,3/15/21,10.478571428571437,,
488,3/16/21,10.917142857142844,,
489,3/17/21,10.748571428571426,,
490,3/18/21,9.555714285714307,,
491,3/19/21,7.637928571428595,,
492,3/22/21,7.489999999999981,,
493,3/23/21,7.320714285714254,,
494,3/24/21,6.944999999999977,,
495,3/25/21,8.762142857142882,,
496,3/26/21,6.808571429,,
497,3/29/21,5.392142857142858,,
498,3/30/21,3.997142857142864,,
499,3/31/21,5.077142857142856,,
500,4/1/21,7.037857142857157,,
501,4/5/21,12.636428571428567,,
502,4/6/21,12.114285714285728,,
503,4/7/21,11.24214285714284,,
504,4/8/21,11.56428571,,
505,4/9/21,13.217857142857165,,
506,4/12/21,12.062857142857156,,
507,4/13/21,11.986142857142855,,
508,4/14/21,10.802857142857125,,
509,4/15/21,11.006428571428598,,
510,4/16/21,11.200000000000026,,
511,4/19/21,9.057857142857149,,
512,4/20/21,7.502492857142856,,
513,4/21/21,7.042142857142868,,
514,4/22/21,6.893571428571407,,
515,4/23/21,7.036428571428567,,
516,4/26/21,5.018571428571456,,
517,4/27/21,4.372142857142843,,
518,4/28/21,4.483571428571428,,
519,4/29/21,5.992857142857174,,
520,4/30/21,3.628571428571462,,
521,5/3/21,3.984285714285692,,
522,5/4/21,5.593571428571421,,
523,5/5/21,3.2928571428571405,,
524,5/6/21,5.803571429,,
525,5/7/21,6.097857142857139,,
526,5/10/21,5.930714285714296,,
527,5/11/21,7.502142857142851,,
528,5/12/21,13.294999999999996,,
529,5/13/21,10.05928571428573,,
530,5/14/21,5.784285714285711,,
531,5/17/21,5.071428571428551,,
532,5/18/21,6.197142857142873,,
533,5/19/21,10.198571428571444,,
534,5/20/21,6.3328571428571285,,
535,5/21/21,5.488571428571427,,
536,5/24/21,6.227857142857147,,
537,5/25/21,6.302142857142842,,
538,5/26/21,5.230714285714307,,
539,5/27/21,5.826428571428603,,
540,5/28/21,6.208571429,,
541,6/1/21,7.370714285714318,,
542,6/2/21,4.870000000000017,,
543,6/3/21,4.656428571,,
544,6/4/21,5.505714286,,
545,6/7/21,4.924285714285686,,
546,6/8/21,4.880714285714264,,
547,6/9/21,3.9428571428571257,,
548,6/10/21,4.824999999999989,,
549,6/11/21,3.7914285714285785,,
550,6/14/21,4.410714285714286,,
551,6/15/21,4.027857142857117,,
552,6/16/21,5.122857142857133,,
553,6/17/21,4.137857142857139,,
554,6/18/21,7.232721428571442,,
555,6/21/21,6.620714285714281,,
556,6/22/21,4.528571428571444,,
557,6/23/21,2.503571428571441,,
558,6/24/21,3.1692857142857185,,
559,6/25/21,4.393585714285682,,
560,6/28/21,4.667142857142827,,
561,6/29/21,5.0457142857142765,,
562,6/30/21,5.003571428571389,,
563,7/1/21,6.382142857142867,,
564,7/2/21,9.332142857142868,,
565,7/6/21,8.971428571428552,,
566,7/7/21,8.805714285714268,,
567,7/8/21,6.916428571428587,,
568,7/9/21,7.832857142857108,,
569,7/12/21,7.846428571428581,,
570,7/13/21,7.416428571428538,,
571,7/14/21,6.7028571428571455,,
572,7/15/21,4.770714285714242,,
573,7/16/21,5.941428571,,
574,7/19/21,11.511671428571406,,
575,7/20/21,9.085,,
576,7/21/21,4.574135714285701,,
577,7/22/21,3.3950000000000222,,
578,7/23/21,6.630714285714297,,
579,7/26/21,6.7114285714285495,,
580,7/27/21,6.152142857142853,,
581,7/28/21,5.651428571428584,,
582,7/29/21,6.206428571428587,,
583,7/30/21,5.129285714285722,,
584,8/2/21,6.019285714285729,,
585,8/3/21,6.927857142857103,,
586,8/4/21,5.083992857142854,,
587,8/5/21,4.8242857142857405,,
588,8/6/21,4.346428571428577,,
589,8/9/21,3.536428571428595,,
590,8/10/21,3.544285714285723,,
591,8/11/21,3.3605714285714408,,
592,8/12/21,4.535771428571443,,
593,8/13/21,4.675714285714292,,
594,8/16/21,5.949285714285732,,
595,8/17/21,4.8807142857142605,,
596,8/18/21,6.123928571428564,,
597,8/19/21,6.779285714285708,,
598,8/20/21,4.609285714,,
599,8/23/21,6.011928571,,
600,8/24/21,4.8285714285714425,,
601,8/25/21,5.291285714285705,,
602,8/26/21,4.802142857142859,,
603,8/27/21,5.978571428571399,,
604,8/30/21,7.385714285714272,,
605,8/31/21,6.280714285714282,,
606,9/1/21,6.351785714285716,,
607,9/2/21,6.818571428571427,,
608,9/3/21,6.141428571428556,,
609,9/7/21,5.177585714,,
610,9/8/21,4.467857142857143,,
611,9/9/21,4.647142857142829,,
612,9/10/21,6.4950000000000045,,
613,9/13/21,6.465714286,,
614,9/14/21,7.189285714285684,,
615,9/15/21,6.9535714285714425,,
616,9/16/21,6.355714285714312,,
617,9/17/21,8.338571429,,
618,9/20/21,19.009999999999987,,
619,9/21/21,13.92142857142858,,
620,9/22/21,12.714928571428551,,
621,9/23/21,8.550714286,,
622,9/24/21,6.590714285714308,,
623,9/27/21,5.253571428571454,,
624,9/28/21,10.739285714285725,,
625,9/29/21,8.202857142857129,,
626,9/30/21,12.551428571428591,,
627,10/1/21,13.084814285714264,,
628,10/4/21,12.397857142857124,,
629,10/5/21,9.258571428571448,,
630,10/6/21,9.964935714285676,,
631,10/7/21,7.263571428571437,,
632,10/8/21,5.968571428571421,,
633,10/11/21,7.31,,
634,10/12/21,5.715000000000044,,
635,10/13/21,6.236428571428568,,
636,10/14/21,7.997142857142884,,
637,10/15/21,10.917857142857132,,
638,10/18/21,11.584285714285729,,
639,10/19/21,13.29142857142855,,
640,10/20/21,13.582000000000026,,
641,10/21/21,13.43828571428572,,
642,10/22/21,12.715714285714297,,
643,10/25/21,12.280714285714266,,
644,10/26/21,13.030000000000005,,
645,10/27/21,10.856428571428593,,
646,10/28/21,10.607142857142836,,
647,10/29/21,10.25357142857143,,
648,11/1/21,9.234242857142831,,
649,11/2/21,8.768571428571448,,
650,11/3/21,10.325714285714266,,
651,11/4/21,10.455714285714285,,
652,11/5/21,12.55928571428569,,
653,11/8/21,10.793128571428586,,
654,11/9/21,9.576428571428568,,
655,11/10/21,8.264285714285702,,
656,11/11/21,5.255000000000016,,
657,11/12/21,6.451428571428579,,
658,11/15/21,5.7514285714285664,,
659,11/16/21,6.131428571428586,,
660,11/17/21,4.038571428571418,,
661,11/18/21,4.930714285714292,,
662,11/19/21,4.251428571,,
663,11/22/21,6.937142857142861,,
664,11/23/21,4.811428571428605,,
665,11/24/21,4.604999999999998,,
666,11/26/21,9.655,,
667,11/29/21,6.2928571428571205,,
668,11/30/21,11.604285714285693,,
669,12/1/21,16.802142857142837,,
670,12/2/21,15.17714285714285,,
671,12/3/21,16.420714285714272,,
672,12/6/21,11.710000000000004,,
673,12/7/21,11.593857142857129,,
674,12/8/21,8.067857142857147,,
675,12/9/21,8.041957143,,
676,12/10/21,9.139285714,,
677,12/13/21,8.920714285714293,,
678,12/14/21,8.584285714285715,,
679,12/15/21,12.248571428571434,,
680,12/16/21,11.639285714285707,,
681,12/17/21,9.586428571428574,,
682,12/20/21,12.05785714285715,,
683,12/21/21,9.786428571,,
684,12/22/21,7.455714285714293,,
685,12/23/21,7.192857142857142,,
686,12/27/21,10.875714285714285,,
687,12/28/21,11.530714285714282,,
688,12/29/21,10.84357142857142,,
689,12/30/21,10.671428571428562,,
690,12/31/21,8.610000000000001,,
691,1/3/22,9.299285714,,
692,1/4/22,9.859285714285736,,
693,1/5/22,11.79636429,,
694,1/6/22,9.720714285714276,,
695,1/10/22,15.557699999999985,,
696,1/11/22,11.356428571428571,,
697,1/12/22,6.647857142857142,,
698,1/13/22,11.427857142857144,,
699,1/14/22,11.500000000000016,,
700,1/18/22,14.81571428571428,,
701,1/19/22,17.364628571428586,,
702,1/20/22,22.955714285714283,,
703,1/21/22,26.16142857142858,,
704,1/24/22,40.04285714285715,,
705,1/25/22,30.86500000000002,,
706,1/26/22,28.333571428571418,,
707,1/27/22,25.16142857142857,,
708,1/28/22,25.217142857142864,,
709,1/31/22,17.523571428571408,,
710,2/1/22,14.205799999999996,,
711,2/2/22,13.876428571428573,,
712,2/3/22,12.620714285714325,,
713,2/4/22,12.704999999999988,,
714,2/7/22,9.805714286,,
715,2/8/22,10.908571428571426,,
716,2/9/22,13.22071428571428,,
717,2/10/22,14.489999999999984,,
718,2/11/22,14.86178571428573,,
719,2/14/22,12.872857142857171,,
720,2/15/22,7.678571428571421,,
721,2/16/22,8.595357142857154,,
722,2/17/22,13.11077142857142,,
723,2/18/22,15.334285714285729,,
724,2/22/22,19.707857142857133,,
725,2/23/22,22.24642857142855,,
726,2/24/22,31.09714285714287,,
727,2/25/22,15.724999999999978,,
728,2/28/22,12.84714285714286,,
729,3/1/22,14.47142857142857,,
730,3/2/22,11.012857142857168,,
731,3/3/22,9.872857142857148,,
732,3/4/22,9.532142857142864,,
733,3/7/22,16.767199999999995,,
734,3/8/22,18.274285714285707,,
735,3/9/22,10.706428571428576,,
736,3/10/22,11.028571428571436,,
737,3/11/22,12.217857142857156,,
738,3/14/22,13.78642857142856,,
739,3/15/22,12.327857142857122,,
740,3/16/22,13.144999999999994,,
741,3/17/22,13.933571428571415,,
742,3/18/22,16.506428571428575,,
743,3/21/22,16.799999999999976,,
744,3/22/22,19.78357142857141,,
745,3/23/22,17.460714285714293,,
746,3/24/22,18.305,,
747,3/25/22,18.189285714285727,,
748,3/28/22,18.388571428571453,,
749,3/29/22,21.78571428571428,,
750,3/30/22,18.77392857142857,,
751,3/31/22,15.498571428571411,,
752,4/1/22,9.680714286,,
753,4/4/22,9.177857142857173,,
754,4/5/22,10.17571428571428,,
755,4/6/22,9.175714286,,
756,4/7/22,9.711428571428598,,
757,4/8/22,7.428571428571429,,
758,4/11/22,12.366428571428584,,
759,4/13/22,13.333571428571457,,
760,4/14/22,13.057885714285703,,
761,4/18/22,12.81714285714284,,
762,4/19/22,11.516428571428564,,
763,4/20/22,7.192142857142833,,
764,4/21/22,13.675714285714257,,
765,4/22/22,18.437857142857137,,
766,4/25/22,22.32857142857145,,
767,4/26/22,23.111428571428583,,
768,4/27/22,22.26285714285716,,
769,4/28/22,19.73499999999998,,
770,4/29/22,23.437142857142884,,
771,5/2/22,25.890000000000025,,
772,5/3/22,17.014999999999993,,
773,5/4/22,20.02009285714288,,
774,5/5/22,21.07428571428572,,
775,5/6/22,19.139999999999983,,
776,5/9/22,25.07,,
777,5/10/22,23.967142857142864,,
778,5/11/22,24.10571428571431,,
779,5/12/22,27.394285714285736,,
780,5/13/22,17.26714285714285,,
781,5/16/22,14.97714285714285,,
782,5/17/22,12.860771428571423,,
